-0.011028357	-0.055507645	-0.021847846	-0.016888874	0.072719745	0.05276516	0.015091959	0.048368137	0.08338878	0.15124105	0.07632808	0.025855364	0.0497915	0.023167346	-0.11110946	-0.052443475
-0.017245682	-0.028950451	0.0064958027	-0.08444418	0.16636175	0.06538085	0.0071873018	0.027598912	0.07211592	0.08526388	0.072272375	0.057402335	0.009776317	-0.018112376	-0.112561606	0.01768157
0.031522777	-0.06957004	0.12831055	-0.043713734	0.057982203	0.029808212	-0.046054434	0.033701807	0.067266196	0.118878424	0.05669179	0.1059074	0.031680536	0.033764865	-0.16164389	0.0031813874
0.021360638	-0.046037156	0.022081086	-0.06009557	0.08042439	0.04900736	-0.037603654	0.001505244	0.050038904	-0.0007734869	0.11617635	0.034438245	0.065335125	-0.016959881	-0.16264705	-0.023272816
0.013182809	-0.044184547	0.04467586	-0.09377343	0.024363669	0.0622117	0.0018218926	0.0099191535	-0.0073289676	0.10292646	0.046849284	0.03392498	0.050354533	-0.03277861	-0.14126615	0.0115531515
0.00994778	-0.06640496	-0.006920286	-0.047871713	0.03696929	0.06436977	0.024381703	0.033098646	0.14221922	0.071933396	0.037744004	0.024282467	-0.02842621	-0.0059062107	-0.07905053	0.004159506
0.014327348	-0.06740414	0.06315267	-0.020564267	0.11854447	0.07538947	0.0072914744	0.048949163	0.11588734	0.14077415	0.097690895	0.06984771	0.06317212	-0.05069074	-0.17107052	0.05946697
0.039973263	-0.06955917	0.01641057	-0.04107359	0.032177214	0.09481338	0.016221106	-0.0027589647	0.026024714	0.03377556	0.07513058	0.044141646	-0.01725826	-0.033348102	-0.093509234	-0.045998637
-0.052828472	-0.078954615	0.0045710416	-0.011237481	0.09137706	-0.0011405078	-0.00806844	-0.0088460585	0.06512284	0.06719251	0.09175873	-0.010797587	-0.002806006	0.042679742	-0.17683448	0.0018677424
0.030401416	-0.025255373	0.08405623	-0.09216682	0.053758673	0.051983632	-0.051512934	0.056893494	0.07666025	0.067360185	0.10196241	0.095250435	0.100277975	0.028694665	-0.1035691	0.040233787
-0.026353337	-0.03924922	0.0029693996	-0.019111734	0.015836483	0.019811584	-0.06977331	0.06986159	0.08323886	0.12704933	0.0841611	0.08417049	0.021686267	-0.010114484	-0.093767814	-0.034583174
0.08218515	-0.0136675555	0.00013441287	0.000833187	0.11868744	0.034835815	-0.013935495	-0.018789124	0.017150125	0.051400125	0.10183667	0.08975304	0.05041733	-0.0072505567	-0.08764694	-0.10014098
0.007304824	0.017782323	-0.012661927	-0.013542281	-0.012743145	0.036737002	-0.05698988	0.007912214	0.05860949	0.0991955	0.026460538	0.085747555	0.04440565	0.03538542	-0.16944064	0.004263685
-0.023650132	0.0066968356	0.041213688	-0.037734512	0.10749218	0.083366245	0.09280005	-0.0026314426	0.028489849	0.010438829	-0.00953642	0.021540621	0.045431852	-0.074137524	-0.09848519	-0.04588355
-0.010435721	-0.054203432	0.045274965	0.009836717	0.073503874	-0.017024275	-0.05611693	-0.06766368	-0.02019027	0.06399175	0.11799939	0.114997625	-0.004722062	0.02215318	-0.1237687	0.007175436
-0.0077642174	-0.090799004	0.03211554	-0.03242581	0.18403602	0.054541197	-0.06838397	-0.055894498	0.059514087	0.10222562	0.038546015	0.03997372	0.02600512	-0.012885921	-0.14055482	-0.07864795
0.038101576	-0.09586238	0.052213047	-0.03046101	0.0317284	0.10509125	-0.07905823	-0.037777696	0.12437868	0.06787568	0.082137525	0.08293859	-0.09040476	-0.0476756	-0.0115078995	-0.06995796
0.021312224	-0.06349413	0.03396389	-0.013286606	0.12321416	0.03424031	0.024778664	-0.030884765	0.013473188	-0.02542619	0.034582213	0.17118286	0.0021128845	0.039761096	-0.056179997	-0.07073682
0.0021097274	-0.08524259	-0.06976737	-0.03355226	0.06699737	0.070650876	-0.022411024	0.0610316	0.015583985	0.07959103	0.059967477	0.10530896	0.045226127	-0.12701105	-0.029749352	0.12809993
0.07780552	-0.021202227	0.038843147	-0.032787822	0.12514584	0.031077476	-0.06581584	0.015601715	0.06503634	0.05245039	0.031274922	-0.025243923	0.051489197	0.03671099	-0.115116045	0.019363789
0.041921392	-0.069549315	0.05719133	0.055429865	0.122424565	0.052426685	0.014523731	0.03217179	0.07810112	0.0016555036	-0.104863144	-0.041985832	-0.051373836	0.008910281	-0.1552492	-0.10578454
0.029183146	-0.023936678	-0.05865021	-0.075246744	0.0007275427	0.091867335	0.003569784	-0.0541746	0.07908362	0.07997792	0.10830409	-0.020465981	0.019036504	0.025668202	-0.16767733	0.08959725
0.016058099	0.05561168	0.067600824	-0.11578871	0.0832719	0.056119442	-0.16548449	-0.007981992	0.022821737	0.020388212	0.05789993	-0.023878792	0.008219921	-0.042519093	0.035615385	0.13084686
-0.054493602	-0.005747845	-0.040500063	0.08845159	0.13664652	0.09478965	0.05930141	-0.04064143	0.09293321	0.07251718	-0.003648257	-0.024738137	0.03817738	-0.0027286985	-0.17122072	0.040299304
-0.03992729	-0.06633619	0.064955525	-0.061303105	0.070138164	0.03636992	-0.08064348	-0.0068753883	-0.05589236	-0.02130918	0.0035041592	-0.01147308	0.045373183	-0.05189956	-0.11212544	-0.0186223
-0.0454258	0.022923965	0.082926616	-0.05073467	-0.003902594	0.07355219	-0.035899244	-0.009481868	0.097510956	0.077436075	0.065120496	-0.0478378	0.026823623	-0.03073413	-0.12610957	0.057569783
-0.03822352	-0.04590522	0.11305266	-0.09019899	-0.015245974	0.08400079	-0.03016476	-0.0009803519	0.08583919	0.082413696	-0.014405205	-0.0959767	-0.012287462	-0.0043436503	0.026102941	0.012270375
-0.009856047	-0.040053125	-0.07591418	0.018110998	0.078523636	0.0034019465	0.04292056	0.071996465	0.03985979	0.15203121	-0.032130998	-0.011321957	0.03008099	-0.079645306	0.042780653	-0.0057257917
-0.14211644	-0.027484173	-0.0156157315	-0.009733832	0.10436892	0.07665591	0.05202372	0.008330344	0.046797592	0.10242066	-0.031742696	-0.019131096	-0.033676315	-0.015138754	-0.02660297	-0.026514245
0.0717773	-0.04587405	0.005418297	-0.026370168	0.08503553	0.024068387	-0.078522384	-0.07020019	0.0626896	0.039567456	0.043664917	-0.02235135	0.028671123	0.0066486127	-0.044327684	-0.091530815
-0.0006790149	-0.041037854	-0.021483783	-0.047026083	0.07370341	0.09172943	0.0063729286	-0.06965146	0.042407837	0.10295209	0.03600153	0.03850252	-0.030283289	0.03935213	-0.09018556	0.040201895
0.079827726	-0.059312485	0.016134769	-0.111737676	-0.019459214	0.05534691	0.07504992	-0.0708769	0.051415723	-0.038530674	0.02064974	0.020839646	0.10002936	0.0031754859	-0.04928513	-0.08157653
-0.017011717	-0.033187814	-0.021309735	0.047726557	-0.0038012995	0.10942673	0.003491815	0.107933596	-0.006089329	0.069681615	0.10347796	0.11866697	0.047483213	-0.038043942	-0.023690889	0.033566914
-0.002116145	-0.01208982	-0.030675553	-0.0070153396	0.018820578	0.09104273	0.083582655	0.0145908035	0.05008777	-0.01608367	-0.012694869	-0.040076606	0.029196154	0.08290313	-0.0902487	0.124080606
0.005120855	0.051251706	0.1010179	-0.003669829	-0.0004770588	0.027279569	0.046831463	-0.07206761	-0.065131955	0.014859055	0.110975064	0.0045664376	0.08863371	-0.08228226	-0.15280329	-0.062478334
-0.06060191	-0.034882218	0.065088406	-0.041174665	0.038432084	0.0034127238	-0.018179428	-0.015043918	0.10664207	0.11816566	0.010268316	-0.075989224	-0.13787979	0.026990855	-0.11763336	0.04345642
-0.06473699	-0.07059467	-0.039329756	-0.0585245	0.12232167	0.0619871	-0.007873523	0.047033764	0.098347284	0.03010269	0.06391567	0.008900749	0.041182764	0.0038601332	0.057567663	-0.013000227
0.008985045	0.13138364	-0.025315672	-0.027791856	0.09756537	-0.09942997	0.055686414	-0.0014977608	-0.045818184	-0.002751759	-0.03287753	-0.048063017	0.092532806	-0.03605788	-0.13426524	0.13908489
0.17090471	-0.07290847	-0.018134287	-0.040433258	0.13226686	0.049208064	0.021694977	-0.05430692	0.068718165	0.054977953	-0.04595611	-0.010935871	-0.009209981	0.0047289417	-0.07725133	0.011561712
-0.07145062	-0.030439178	0.00959445	-0.05084033	-0.010111563	-0.026011102	-0.04323405	-0.021831116	-0.07099659	0.050787594	0.013858331	0.14192295	0.066937245	0.0069151428	0.016112786	0.021399379
0.072649136	-0.045743354	-0.056053326	-0.0096791135	0.07878728	0.04852149	0.026177954	-0.012563826	-0.027950756	0.06490787	0.06096832	0.0038481548	0.11233303	0.051373903	-0.05365166	-0.1324272
-0.03195353	0.09144542	0.024272256	-0.057472628	0.040754437	0.10529839	-0.070436	-0.054120366	-0.083229676	-0.0233048	-0.031087784	0.050055735	-0.020999758	-0.014186274	-0.029365122	-0.021305995
-0.03775365	-0.04171686	-0.04229453	0.037001275	0.042560447	0.06717085	0.025074622	-0.025003873	-0.12930803	0.11094909	-0.09134567	0.08509672	0.11134255	-0.011108812	-0.041576196	0.06549193
0.056973428	-0.05634672	-0.09704626	-0.017127462	0.09228644	0.015640263	0.020561807	-0.050744012	0.10010054	0.038674597	0.0611149	0.02572874	-0.021591038	-0.0029225233	-0.105386	-0.03608687
-0.113007724	-0.030048467	-0.014630149	-0.076617144	-0.05793795	0.049273074	-0.07363955	0.0078996355	0.050324526	0.086269625	0.047290023	-0.019895652	-0.0053358315	0.02744802	-0.013927311	-0.021816324
0.04212474	-0.015890308	-0.0232168	0.001010447	0.058563795	-0.026037022	0.13870057	-0.07540827	0.059278674	0.036433246	-0.0019742942	0.09339426	-0.053406674	-0.03434669	-0.12017889	0.0051189912
-0.044674814	-0.03463002	0.052503288	-0.15935083	-0.101593465	-0.016906206	-0.042041708	-0.015899768	0.0032966454	0.08207542	-0.0071331407	-0.03140272	-0.017339442	0.003917204	-0.03799886	-0.03200241
-0.06584291	-0.08376215	0.0598215	-0.02458425	-0.0040354542	0.025898496	-0.0975034	0.0017581936	0.006078481	0.083597235	0.033593446	0.010179079	-0.0034648916	0.02649702	-0.14807199	0.0073258867
-0.07635578	-0.09756468	-0.023777584	-0.060376983	-0.09891102	0.10868793	0.060839675	0.05687594	0.13824126	0.14177033	0.0023646762	0.048851978	0.035569385	-0.04974979	-0.04019342	-0.06792554
-0.057661496	0.05800611	-0.08252913	0.0013152654	-0.041129388	0.09677451	-0.055699624	-0.024863591	0.07623776	-0.07954504	-0.008713073	0.07978124	-0.04070164	0.08060847	-0.01924114	0.055477884
0.04978767	0.06674201	0.08724413	-0.16552344	0.0005769862	0.08990578	-0.049416047	0.08701374	0.020113798	0.1447747	0.07413686	-0.06623919	-0.027701724	-0.0918711	-0.077072285	-0.024753354
-0.017896377	-0.07157531	0.024157656	-0.095663354	0.075791806	-0.027984452	-0.11338811	0.10921198	0.062755406	0.07214116	0.1307268	-0.030888552	0.0030255443	0.039421916	-0.08463177	0.0112526
0.036076993	0.07930562	0.014104326	-0.030122085	0.084778056	0.012371675	-0.0029689667	0.044840783	0.09688571	0.07280045	-0.05326179	-0.0013583764	0.06633932	0.087431155	-0.059216123	0.049835403
0.061086524	0.10854919	0.041591503	-0.031443983	0.10343228	0.016983377	-0.06950924	-0.040144417	0.041192856	-0.060311377	0.03989822	-0.14967404	-0.07339528	0.034261853	-0.04175327	0.09942972
-0.07610969	0.038698755	0.032821387	-0.030843545	0.047230076	0.05671955	-0.03769199	0.01903477	0.124236815	0.16181152	0.06052064	-0.030509802	-0.100995556	0.08776466	-0.014862222	-0.008784067
0.10300967	-0.022716962	-0.0021819635	-0.08242661	0.04982332	0.023052387	0.036429685	0.021577725	0.0035537079	0.09629629	0.055004053	0.041263536	-0.03020499	-0.015986836	-0.05259129	-0.063979544
0.011136085	-0.00123004	-0.017586099	0.030529615	0.11331314	0.051413905	-0.062166758	-0.05021471	-0.007713772	0.014350904	0.09440375	0.08586781	-0.087783575	-0.03943313	-0.03727827	-0.03058399
-0.017176801	-0.063710175	0.06005049	-0.07418155	0.112766564	0.11077145	-0.015192545	-0.049413137	-0.03901371	0.05931469	0.039996225	0.128587	0.18175949	-0.05828073	-0.014721857	-0.05162618
0.06264734	0.13298865	0.049577717	-0.024949295	-0.04917844	0.032823738	0.07044868	0.004337437	0.024809971	0.2787388	0.10981441	-0.032602884	-0.03621887	-0.06972861	-0.15813166	0.013693519
0.054651473	-0.019684445	-0.015532714	-0.08842238	-0.0055957926	-0.032188885	-0.06975716	0.118822694	-0.016302256	0.03990089	0.05360364	-0.0071731107	-0.014812284	0.17268485	-0.08113791	-0.05351765
